Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Men's Team Recruiting Expenses,Women's Team Recruiting Expenses,Coed Team Recruiting Expenses
2012,203845,Marietta College,OH,NCAA Division III with football,,1,NCAA,735,442,1177,58289,26693,
2012,173452,Martin Luther College,MN,NCAA Division III with football,,1,NCAA,338,367,705,0,0,
2012,220710,Maryville College,TN,NCAA Division III with football,,1,NCAA,536,623,1159,16417,10092,
2012,166683,Massachusetts Institute of Technology,MA,NCAA Division III with football,,1,NCAA,2381,2059,4440,13306,13289,655
2012,164270,McDaniel College,MD,NCAA Division III with football,,1,NCAA,745,856,1601,46570,20293,
2012,226587,McMurry University,TX,NCAA Division III with football,,1,NCAA,498,409,907,52571,20063,
2012,198969,Methodist University,NC,NCAA Division III with football,,1,NCAA,1088,878,1966,75970,31829,
2012,230959,Middlebury College,VT,NCAA Division III with football,,1,NCAA,1184,1318,2502,15551,8695,
2012,147244,Millikin University,IL,NCAA Division III with football,,1,NCAA,832,1131,1963,28527,19564,
2012,175980,Millsaps College,MS,NCAA Division III with football,,1,NCAA,378,371,749,49778,20930,
2012,214069,Misericordia University,PA,NCAA Division III with football,,1,NCAA,627,1165,1792,42617,22506,
2012,147341,Monmouth College,IL,NCAA Division III with football,,1,NCAA,556,610,1166,8485,8485,
2012,214157,Moravian College,PA,NCAA Division III with football,,1,NCAA,778,906,1684,28045,18123,
2012,166948,Mount Ida College,MA,NCAA Division III with football,,1,NCAA,408,833,1241,10467,6593,
2012,204200,Mount Saint Joseph University,OH,NCAA Division III with football,,1,NCAA,531,563,1094,30113,9206,
2012,214175,Muhlenberg College,PA,NCAA Division III with football,,1,NCAA,909,1369,2278,36434,18405,
2012,204264,Muskingum University,OH,NCAA Division III with football,,1,NCAA,680,714,1394,26664,15674,
2012,181446,Nebraska Wesleyan University,NE,NCAA Division III with football,,1,NCAA,641,846,1487,10913,6438,
2012,167260,Nichols College,MA,NCAA Division III with football,,1,NCAA,742,410,1152,34682,22534,
2012,199209,North Carolina Wesleyan College,NC,NCAA Division III with football,,1,NCAA,751,972,1723,23300,17100,
2012,147660,North Central College,IL,NCAA Division III with football,,1,NCAA,1186,1388,2574,0,0,
2012,147679,North Park University,IL,NCAA Division III with football,,1,NCAA,699,1168,1867,34282,15681,
2012,230995,Norwich University,VT,NCAA Division III with football,,1,NCAA,1698,565,2263,60893,20014,
2012,204501,Oberlin College,OH,NCAA Division III with football,,1,NCAA,1284,1611,2895,53287,36716,
2012,120254,Occidental College,CA,NCAA Division III with football,,1,NCAA,857,1121,1978,21985,20297,
2012,204635,Ohio Northern University,OH,NCAA Division III with football,,1,NCAA,1157,925,2082,121375,44844,
2012,204909,Ohio Wesleyan University,OH,NCAA Division III with football,,1,NCAA,787,868,1655,32427,13429,
2012,171599,Olivet College,MI,NCAA Division III with football,,1,NCAA,528,346,874,34388,11394,
2012,204936,Otterbein University,OH,NCAA Division III with football,,1,NCAA,819,1277,2096,33395,9771,
2012,236230,Pacific Lutheran University,WA,NCAA Division III with football,,1,NCAA,1034,1717,2751,13049,7994,
2012,209612,Pacific University,OR,NCAA Division III with football,,1,NCAA,752,1112,1864,44103,18117,
2012,121345,Pomona College,CA,NCAA Division III with football,,1,NCAA,816,824,1640,9743,4058,
2012,233295,Randolph-Macon College,VA,NCAA Division III with football,,1,NCAA,626,757,1383,34642,14325,
2012,194824,Rensselaer Polytechnic Institute,NY,NCAA Division III with football,,1,NCAA,3984,1794,5778,129601,88426,
2012,221351,Rhodes College,TN,NCAA Division III with football,,1,NCAA,885,1142,2027,77172,30054,
2012,239628,Ripon College,WI,NCAA Division III with football,,1,NCAA,388,392,780,14235,9501,
2012,148405,Rockford University,IL,NCAA Division III with football,,1,NCAA,366,549,915,13974,13974,
2012,152318,Rose-Hulman Institute of Technology,IN,NCAA Division III with football,,1,NCAA,1726,491,2217,12650,5659,0
2012,195720,Saint John Fisher College,NY,NCAA Division III with football,,1,NCAA,1044,1572,2616,68066,42291,
2012,239716,Saint Norbert College,WI,NCAA Division III with football,,1,NCAA,882,1149,2031,23598,15850,
2012,215798,Saint Vincent College,PA,NCAA Division III with football,,1,NCAA,835,744,1579,42865,16547,
2012,217536,Salve Regina University,RI,NCAA Division III with football,,1,NCAA,586,1408,1994,25421,18033,870
2012,221519,Sewanee-The University of the South,TN,NCAA Division III with football,,1,NCAA,806,875,1681,1594,3043,0
2012,233541,Shenandoah University,VA,NCAA Division III with football,,1,NCAA,787,1140,1927,37147,11948,
2012,154350,Simpson College,IA,NCAA Division III with football,,1,NCAA,643,775,1418,59614,29066,
2012,233611,Southern Virginia University,VA,NCAA Division III with football,,1,NCAA,363,349,712,9081,1415,
2012,228343,Southwestern University,TX,NCAA Division III with football,,1,NCAA,645,855,1500,24213,13760,
2012,167899,Springfield College,MA,NCAA Division III with football,,1,NCAA,1044,1070,2114,73051,21001,
2012,195216,St Lawrence University,NY,NCAA Division III with football,,1,NCAA,1065,1280,2345,108115,58948,
2012,174844,St Olaf College,MN,NCAA Division III with football,,1,NCAA,1285,1712,2997,21352,14900,
2012,164173,Stevenson University,MD,NCAA Division III with football,,1,NCAA,1100,2022,3122,79925,44341,
2012,216278,Susquehanna University,PA,NCAA Division III with football,,1,NCAA,946,1158,2104,30811,19648,
2012,228981,Texas Lutheran University,TX,NCAA Division III with football,,1,NCAA,635,647,1282,3949,335,
2012,174899,The College of Saint Scholastica,MN,NCAA Division III with football,,1,NCAA,695,1574,2269,64214,29026,
2012,206589,The College of Wooster,OH,NCAA Division III with football,,1,NCAA,912,1104,2016,21690,19341,
2012,216357,Thiel College,PA,NCAA Division III with football,,1,NCAA,479,387,866,0,0,
2012,157809,Thomas More College,KY,NCAA Division III with football,,1,NCAA,605,667,1272,22614,10002,
2012,152567,Trine University,IN,NCAA Division III with football,,1,NCAA,1215,463,1678,41704,12548,
2012,130590,Trinity College,CT,NCAA Division III with football,,1,NCAA,1124,1013,2137,16334,10609,
2012,229267,Trinity University,TX,NCAA Division III with football,,1,NCAA,1041,1146,2187,0,0,
2012,168148,Tufts University,MA,NCAA Division III with football,,1,NCAA,2595,2601,5196,17616,5853,0
2012,196866,Union College,NY,NCAA Division III with football,,1,NCAA,1181,1019,2200,93071,41831,
2012,144050,University of Chicago,IL,NCAA Division III with football,,1,NCAA,3049,2772,5821,53332,33333,
2012,153278,University of Dubuque,IA,NCAA Division III with football,,1,NCAA,991,634,1625,53964,21398,
2012,117140,University of La Verne,CA,NCAA Division III with football,,1,NCAA,1586,2161,3747,1957,5512,
2012,226471,University of Mary Hardin-Baylor,TX,NCAA Division III with football,,1,NCAA,1086,1844,2930,66886,19506,
2012,204185,University of Mount Union,OH,NCAA Division III with football,,1,NCAA,1025,1019,2044,31936,26643,
2012,174491,University of Northwestern-St Paul,MN,NCAA Division III with football,,1,NCAA,713,971,1684,9248,8849,
2012,236328,University of Puget Sound,WA,NCAA Division III with football,,1,NCAA,1011,1448,2459,47779,17717,
2012,121691,University of Redlands,CA,NCAA Division III with football,,1,NCAA,1133,1565,2698,15357,4861,
2012,195030,University of Rochester,NY,NCAA Division III with football,,1,NCAA,3065,2948,6013,64041,35562,
2012,174914,University of St Thomas,MN,NCAA Division III with football,,1,NCAA,3198,2646,5844,37690,25199,
2012,216524,Ursinus College,PA,NCAA Division III with football,,1,NCAA,772,855,1627,10215,11598,
2012,197045,Utica College,NY,NCAA Division III with football,,1,NCAA,1030,1375,2405,94957,45580,
2012,154527,Wartburg College,IA,NCAA Division III with football,,1,NCAA,696,777,1473,74603,39899,
2012,216667,Washington & Jefferson College,PA,NCAA Division III with football,,1,NCAA,673,629,1302,40672,18706,
2012,234207,Washington and Lee University,VA,NCAA Division III with football,,1,NCAA,936,907,1843,45134,30813,
2012,179867,Washington University in St Louis,MO,NCAA Division III with football,,1,NCAA,3278,3481,6759,33941,26152,
2012,216694,Waynesburg University,PA,NCAA Division III with football,,1,NCAA,556,771,1327,39863,28066,
2012,131098,Wesley College,DE,NCAA Division III with football,,1,NCAA,603,852,1455,16387,4274,
2012,130697,Wesleyan University,CT,NCAA Division III with football,,1,NCAA,1297,1517,2814,11331,7591,
2012,168254,Western New England University,MA,NCAA Division III with football,,1,NCAA,1572,1006,2578,9333,4486,
2012,216807,Westminster College,PA,NCAA Division III with football,,1,NCAA,477,608,1085,40389,10965,
2012,179946,Westminster College,MO,NCAA Division III with football,,1,NCAA,528,398,926,14505,6670,
2012,149781,Wheaton College,IL,NCAA Division III with football,,1,NCAA,1121,1288,2409,34201,10953,
2012,125763,Whittier College,CA,NCAA Division III with football,,1,NCAA,709,906,1615,7435,8659,
2012,237066,Whitworth University,WA,NCAA Division III with football,,1,NCAA,875,1411,2286,2371,708,
2012,216852,Widener University-Main Campus,PA,NCAA Division III with football,,1,NCAA,1362,1556,2918,29069,11151,
2012,216931,Wilkes University,PA,NCAA Division III with football,,1,NCAA,1184,1067,2251,10678,12842,
2012,210401,Willamette University,OR,NCAA Division III with football,,1,NCAA,823,1082,1905,20010,7747,
2012,168342,Williams College,MA,NCAA Division III with football,,1,NCAA,1015,1055,2070,21535,23843,
2012,206507,Wilmington College,OH,NCAA Division III with football,,1,NCAA,482,547,1029,8000,6000,
2012,240338,Wisconsin Lutheran College,WI,NCAA Division III with football,,1,NCAA,429,539,968,21888,3892,
2012,206525,Wittenberg University,OH,NCAA Division III with football,,1,NCAA,764,986,1750,16491,8659,
2012,168421,Worcester Polytechnic Institute,MA,NCAA Division III with football,,1,NCAA,2715,1370,4085,16556,5127,
2013,168528,Adrian College,MI,NCAA Division III with football,,1,NCAA,865,743,1608,23723,24760,
2013,168546,Albion College,MI,NCAA Division III with football,,1,NCAA,677,677,1354,37586,11762,0
2013,210571,Albright College,PA,NCAA Division III with football,,1,NCAA,880,1339,2219,33645,11354,
2013,188641,Alfred University,NY,NCAA Division III with football,,1,NCAA,870,860,1730,52069,16216,1000
2013,210669,Allegheny College,PA,NCAA Division III with football,,1,NCAA,873,1009,1882,78783,40199,
2013,168591,Alma College,MI,NCAA Division III with football,,1,NCAA,571,758,1329,53135,31908,
2013,164465,Amherst College,MA,NCAA Division III with football,,1,NCAA,891,904,1795,12278,11613,
2013,150066,Anderson University,IN,NCAA Division III with football,,1,NCAA,639,970,1609,19468,6904,
2013,164492,Anna Maria College,MA,NCAA Division III with football,,1,NCAA,305,506,811,23269,8888,
2013,173045,Augsburg College,MN,NCAA Division III with football,,1,NCAA,985,979,1964,61456,25472,
2013,143084,Augustana College,IL,NCAA Division III with football,,1,NCAA,1030,1413,2443,122810,45915,
2013,143118,Aurora University,IL,NCAA Division III with football,,1,NCAA,1174,1958,3132,29980,20192,
2013,222983,Austin College,TX,NCAA Division III with football,,1,NCAA,585,640,1225,19619,12258,
2013,231420,Averett University,VA,NCAA Division III with football,,1,NCAA,422,426,848,36124,14249,
2013,201195,Baldwin Wallace University,OH,NCAA Division III with football,,1,NCAA,1386,1634,3020,69034,22320,
2013,160977,Bates College,ME,NCAA Division III with football,,1,NCAA,884,908,1792,9927,8676,
2013,164720,Becker College,MA,NCAA Division III with football,,1,NCAA,734,847,1581,42500,26550,
2013,175421,Belhaven University,MS,NCAA Division III with football,,1,NCAA,536,806,1342,59784,15139,
2013,238333,Beloit College,WI,NCAA Division III with football,,1,NCAA,573,693,1266,32637,20810,
2013,145619,Benedictine University,IL,NCAA Division III with football,,1,NCAA,1213,1520,2733,23475,12727,
2013,139144,Berry College,GA,NCAA Division III with football,,1,NCAA,790,1284,2074,45373,10573,
2013,237181,Bethany College,WV,NCAA Division III with football,,1,NCAA,416,280,696,24475,11439,
2013,173160,Bethel University,MN,NCAA Division III with football,,1,NCAA,923,1449,2372,26021,18440,
2013,100937,Birmingham Southern College,AL,NCAA Division III with football,,1,NCAA,673,664,1337,33722,11570,
2013,201371,Bluffton University,OH,NCAA Division III with football,,1,NCAA,379,363,742,75218,23768,
2013,161004,Bowdoin College,ME,NCAA Division III with football,,1,NCAA,902,891,1793,15546,15109,0
2013,231581,Bridgewater College,VA,NCAA Division III with football,,1,NCAA,857,960,1817,48564,25748,
2013,153001,Buena Vista University,IA,NCAA Division III with football,,1,NCAA,613,1045,1658,38646,26781,
2013,110413,California Lutheran University,CA,NCAA Division III with football,,1,NCAA,1140,1531,2671,8590,4644,
2013,201548,Capital University,OH,NCAA Division III with football,,1,NCAA,1061,1417,2478,31337,10150,
2013,173258,Carleton College,MN,NCAA Division III with football,,1,NCAA,968,1027,1995,31189,13958,
2013,211440,Carnegie Mellon University,PA,NCAA Division III with football,,1,NCAA,3221,2631,5852,64596,38689,
2013,238458,Carroll University,WI,NCAA Division III with football,,1,NCAA,960,1765,2725,20515,6670,
2013,238476,Carthage College,WI,NCAA Division III with football,,1,NCAA,1241,1394,2635,50250,27750,
2013,201645,Case Western Reserve University,OH,NCAA Division III with football,,1,NCAA,2749,2247,4996,35017,16865,
2013,131283,Catholic University of America,DC,NCAA Division III with football,,1,NCAA,1543,1781,3324,54742,50069,
2013,153108,Central College,IA,NCAA Division III with football,,1,NCAA,579,629,1208,54794,22993,
2013,156408,Centre College,KY,NCAA Division III with football,,1,NCAA,678,673,1351,31146,18449,
2013,111948,Chapman University,CA,NCAA Division III with football,,1,NCAA,2380,3676,6056,0,0,
2013,112260,Claremont McKenna College,CA,NCAA Division III with football,,1,NCAA,676,648,1324,39829,23591,
2013,153144,Coe College,IA,NCAA Division III with football,,1,NCAA,549,771,1320,39459,22511,
2013,161086,Colby College,ME,NCAA Division III with football,,1,NCAA,887,970,1857,14525,16494,
2013,173300,Concordia College at Moorhead,MN,NCAA Division III with football,,1,NCAA,854,1238,2092,0,0,
2013,144351,Concordia University-Chicago,IL,NCAA Division III with football,,1,NCAA,557,791,1348,24900,11569,
2013,238616,Concordia University-Wisconsin,WI,NCAA Division III with football,,1,NCAA,1133,1871,3004,31981,14233,
2013,153162,Cornell College,IA,NCAA Division III with football,,1,NCAA,505,526,1031,55088,45661,
2013,174862,Crown College,MN,NCAA Division III with football,,1,NCAA,341,371,712,7439,805,
2013,165529,Curry College,MA,NCAA Division III with football,,1,NCAA,907,1103,2010,20289,6060,
2013,202514,Defiance College,OH,NCAA Division III with football,,1,NCAA,317,252,569,83357,41054,
2013,211981,Delaware Valley University,PA,NCAA Division III with football,,1,NCAA,684,1077,1761,38629,10666,
2013,202523,Denison University,OH,NCAA Division III with football,,1,NCAA,973,1279,2252,63516,40257,
2013,150400,DePauw University,IN,NCAA Division III with football,,1,NCAA,1020,1200,2220,44639,28492,
2013,212009,Dickinson College,PA,NCAA Division III with football,,1,NCAA,1000,1370,2370,43847,32156,
2013,150455,Earlham College,IN,NCAA Division III with football,,1,NCAA,402,528,930,65357,38913,
2013,224527,East Texas Baptist University,TX,NCAA Division III with football,,1,NCAA,512,582,1094,32459,20345,
2013,144962,Elmhurst College,IL,NCAA Division III with football,,1,NCAA,1071,1575,2646,50167,41883,
2013,232025,Emory & Henry College,VA,NCAA Division III with football,,1,NCAA,521,482,1003,37545,22459,
2013,165699,Endicott College,MA,NCAA Division III with football,,1,NCAA,1048,1639,2687,15539,6275,
2013,144971,Eureka College,IL,NCAA Division III with football,,1,NCAA,302,351,653,5263,3133,
2013,184694,Fairleigh Dickinson University-College at Florham,NJ,NCAA Division III with football,,1,NCAA,1078,1304,2382,27904,23436,
2013,232089,Ferrum College,VA,NCAA Division III with football,,1,NCAA,726,585,1311,44944,9825,
2013,172440,Finlandia University,MI,NCAA Division III with football,,1,NCAA,241,227,468,17124,15558,
2013,212577,Franklin and Marshall College,PA,NCAA Division III with football,,1,NCAA,1065,1148,2213,60168,42822,
2013,150604,Franklin College,IN,NCAA Division III with football,,1,NCAA,483,529,1012,13278,2958,
2013,131450,Gallaudet University,DC,NCAA Division III with football,,1,NCAA,458,501,959,6535,1923,
2013,212656,Geneva College,PA,NCAA Division III with football,,1,NCAA,685,691,1376,26506,19866,
2013,208822,George Fox University,OR,NCAA Division III with football,,1,NCAA,1048,1310,2358,26690,11588,
2013,212674,Gettysburg College,PA,NCAA Division III with football,,1,NCAA,1150,1281,2431,36698,16369,
2013,198598,Greensboro College,NC,NCAA Division III with football,,1,NCAA,405,334,739,11278,5810,
2013,145372,Greenville College,IL,NCAA Division III with football,,1,NCAA,502,516,1018,39365,25697,
2013,153384,Grinnell College,IA,NCAA Division III with football,,1,NCAA,744,916,1660,34487,23971,
2013,198613,Guilford College,NC,NCAA Division III with football,,1,NCAA,717,724,1441,42955,15842,
2013,173647,Gustavus Adolphus College,MN,NCAA Division III with football,,1,NCAA,1090,1252,2342,22031,12324,
2013,191515,Hamilton College,NY,NCAA Division III with football,,1,NCAA,908,953,1861,13998,17349,
2013,173665,Hamline University,MN,NCAA Division III with football,,1,NCAA,885,1225,2110,44296,34217,
2013,232256,Hampden-Sydney College,VA,NCAA Division III with football,,1,NCAA,1082,4,1086,50061,,
2013,150756,Hanover College,IN,NCAA Division III with football,,1,NCAA,465,660,1125,46799,22931,
2013,225247,Hardin-Simmons University,TX,NCAA Division III with football,,1,NCAA,692,782,1474,11932,8987,
2013,191533,Hartwick College,NY,NCAA Division III with football,,1,NCAA,540,812,1352,63900,39456,
2013,203085,Heidelberg University,OH,NCAA Division III with football,,1,NCAA,522,472,994,24648,10031,
2013,107080,Hendrix College,AR,NCAA Division III with football,,1,NCAA,611,688,1299,67315,44776,
2013,203128,Hiram College,OH,NCAA Division III with football,,1,NCAA,450,455,905,45394,30262,
2013,191630,Hobart William Smith Colleges,NY,NCAA Division III with football,,1,NCAA,1111,1135,2246,70617,34879,226
2013,170301,Hope College,MI,NCAA Division III with football,,1,NCAA,1257,1933,3190,79189,32104,
2013,225548,Howard Payne University,TX,NCAA Division III with football,,1,NCAA,516,435,951,28572,8364,
2013,101435,Huntingdon College,AL,NCAA Division III with football,,1,NCAA,485,409,894,26570,13470,
2013,145691,Illinois College,IL,NCAA Division III with football,,1,NCAA,453,487,940,17337,9309,
2013,145646,Illinois Wesleyan University,IL,NCAA Division III with football,,1,NCAA,804,1017,1821,28189,24562,
2013,153621,Iowa Wesleyan University,IA,NCAA Division III with football,,1,NCAA,176,211,387,0,0,
2013,191968,Ithaca College,NY,NCAA Division III with football,,1,NCAA,2616,3581,6197,39948,40506,
2013,203368,John Carroll University,OH,NCAA Division III with football,,1,NCAA,1502,1457,2959,98629,30444,
2013,213251,Juniata College,PA,NCAA Division III with football,,1,NCAA,648,819,1467,62521,60052,
2013,170532,Kalamazoo College,MI,NCAA Division III with football,,1,NCAA,621,785,1406,22961,17674,
2013,203535,Kenyon College,OH,NCAA Division III with football,,1,NCAA,769,929,1698,80552,42338,
2013,213321,King's College,PA,NCAA Division III with football,,1,NCAA,947,853,1800,34680,7611,
2013,146427,Knox College,IL,NCAA Division III with football,,1,NCAA,558,810,1368,7089,12958,
2013,140234,LaGrange College,GA,NCAA Division III with football,,1,NCAA,440,416,856,25816,6221,
2013,146481,Lake Forest College,IL,NCAA Division III with football,,1,NCAA,678,868,1546,37823,23218,
2013,238980,Lakeland College,WI,NCAA Division III with football,,1,NCAA,469,443,912,25996,22562,
2013,239017,Lawrence University,WI,NCAA Division III with football,,1,NCAA,669,825,1494,53397,29122,
2013,213507,Lebanon Valley College,PA,NCAA Division III with football,,1,NCAA,743,860,1603,51333,17768,
2013,209056,Lewis & Clark College,OR,NCAA Division III with football,,1,NCAA,786,1292,2078,42723,26170,
2013,209065,Linfield College-McMinnville Campus,OR,NCAA Division III with football,,1,NCAA,654,981,1635,30819,14785,
2013,153825,Loras College,IA,NCAA Division III with football,,1,NCAA,739,678,1417,38303,18840,
2013,159568,Louisiana College,LA,NCAA Division III with football,,1,NCAA,456,399,855,23285,4298,
2013,153834,Luther College,IA,NCAA Division III with football,,1,NCAA,1015,1260,2275,51551,19714,
2013,213668,Lycoming College,PA,NCAA Division III with football,,1,NCAA,593,661,1254,55114,20856,
2013,173902,Macalester College,MN,NCAA Division III with football,,1,NCAA,842,1285,2127,20619,18223,
2013,146825,MacMurray College,IL,NCAA Division III with football,,1,NCAA,275,268,543,15572,8511,
2013,151777,Manchester University,IN,NCAA Division III with football,,1,NCAA,594,639,1233,49885,33331,
2013,239071,Maranatha Baptist University,WI,NCAA Division III with football,,1,NCAA,292,360,652,5024,2697,
2013,203845,Marietta College,OH,NCAA Division III with football,,1,NCAA,735,442,1177,62013,28356,
2013,173452,Martin Luther College,MN,NCAA Division III with football,,1,NCAA,338,367,705,0,0,
2013,220710,Maryville College,TN,NCAA Division III with football,,1,NCAA,536,623,1159,23542,7937,
2013,166683,Massachusetts Institute of Technology,MA,NCAA Division III with football,,1,NCAA,2381,2059,4440,15219,9895,0
2013,164270,McDaniel College,MD,NCAA Division III with football,,1,NCAA,745,856,1601,61124,29995,
2013,226587,McMurry University,TX,NCAA Division III with football,,1,NCAA,498,409,907,52580,21295,
2013,198969,Methodist University,NC,NCAA Division III with football,,1,NCAA,1088,878,1966,81942,32747,
2013,230959,Middlebury College,VT,NCAA Division III with football,,1,NCAA,1184,1318,2502,19346,12240,
2013,147244,Millikin University,IL,NCAA Division III with football,,1,NCAA,832,1131,1963,41882,16750,
2013,175980,Millsaps College,MS,NCAA Division III with football,,1,NCAA,378,371,749,42756,23809,
2013,214069,Misericordia University,PA,NCAA Division III with football,,1,NCAA,627,1165,1792,28168,14960,
2013,147341,Monmouth College,IL,NCAA Division III with football,,1,NCAA,556,610,1166,9200,9200,
2013,214157,Moravian College,PA,NCAA Division III with football,,1,NCAA,778,906,1684,28638,18398,
2013,166948,Mount Ida College,MA,NCAA Division III with football,,1,NCAA,408,833,1241,12902,12251,
2013,204200,Mount Saint Joseph University,OH,NCAA Division III with football,,1,NCAA,531,563,1094,28344,7651,
2013,214175,Muhlenberg College,PA,NCAA Division III with football,,1,NCAA,909,1369,2278,29735,18356,
2013,204264,Muskingum University,OH,NCAA Division III with football,,1,NCAA,680,714,1394,18989,15349,
2013,181446,Nebraska Wesleyan University,NE,NCAA Division III with football,,1,NCAA,641,846,1487,6844,8430,
2013,167260,Nichols College,MA,NCAA Division III with football,,1,NCAA,742,410,1152,38611,27381,
2013,199209,North Carolina Wesleyan College,NC,NCAA Division III with football,,1,NCAA,751,972,1723,23514,12313,
2013,147660,North Central College,IL,NCAA Division III with football,,1,NCAA,1186,1388,2574,0,0,
2013,147679,North Park University,IL,NCAA Division III with football,,1,NCAA,699,1168,1867,34385,16286,
2013,230995,Norwich University,VT,NCAA Division III with football,,1,NCAA,1698,565,2263,63244,21281,
2013,204501,Oberlin College,OH,NCAA Division III with football,,1,NCAA,1284,1611,2895,42794,39756,
2013,120254,Occidental College,CA,NCAA Division III with football,,1,NCAA,857,1121,1978,21283,21157,
2013,204635,Ohio Northern University,OH,NCAA Division III with football,,1,NCAA,1157,925,2082,127255,51405,
2013,204909,Ohio Wesleyan University,OH,NCAA Division III with football,,1,NCAA,787,868,1655,26500,18500,
2013,171599,Olivet College,MI,NCAA Division III with football,,1,NCAA,528,346,874,28061,11487,
2013,204936,Otterbein University,OH,NCAA Division III with football,,1,NCAA,819,1277,2096,36550,11517,
2013,236230,Pacific Lutheran University,WA,NCAA Division III with football,,1,NCAA,1034,1717,2751,14163,11399,
2013,209612,Pacific University,OR,NCAA Division III with football,,1,NCAA,752,1112,1864,51257,27366,
2013,121345,Pomona College,CA,NCAA Division III with football,,1,NCAA,816,824,1640,12229,7186,
2013,233295,Randolph-Macon College,VA,NCAA Division III with football,,1,NCAA,626,757,1383,43310,12267,
2013,194824,Rensselaer Polytechnic Institute,NY,NCAA Division III with football,,1,NCAA,3984,1794,5778,126298,86246,
2013,221351,Rhodes College,TN,NCAA Division III with football,,1,NCAA,885,1142,2027,76472,40265,
2013,239628,Ripon College,WI,NCAA Division III with football,,1,NCAA,388,392,780,9588,6543,
2013,148405,Rockford University,IL,NCAA Division III with football,,1,NCAA,366,549,915,0,0,
2013,152318,Rose-Hulman Institute of Technology,IN,NCAA Division III with football,,1,NCAA,1726,491,2217,10043,7597,0
2013,195720,Saint John Fisher College,NY,NCAA Division III with football,,1,NCAA,1044,1572,2616,80341,51540,
2013,239716,Saint Norbert College,WI,NCAA Division III with football,,1,NCAA,882,1149,2031,27509,14759,
2013,215798,Saint Vincent College,PA,NCAA Division III with football,,1,NCAA,835,744,1579,34663,8932,
2013,217536,Salve Regina University,RI,NCAA Division III with football,,1,NCAA,586,1408,1994,23751,10827,652
2013,221519,Sewanee-The University of the South,TN,NCAA Division III with football,,1,NCAA,806,875,1681,2381,3634,
2013,233541,Shenandoah University,VA,NCAA Division III with football,,1,NCAA,787,1140,1927,48861,20974,
2013,154350,Simpson College,IA,NCAA Division III with football,,1,NCAA,643,775,1418,64571,39856,
2013,233611,Southern Virginia University,VA,NCAA Division III with football,,1,NCAA,363,349,712,3984,1838,
2013,228343,Southwestern University,TX,NCAA Division III with football,,1,NCAA,645,855,1500,47134,24109,
2013,167899,Springfield College,MA,NCAA Division III with football,,1,NCAA,1044,1070,2114,79266,16290,
2013,195216,St Lawrence University,NY,NCAA Division III with football,,1,NCAA,1065,1280,2345,108913,59807,
2013,174844,St Olaf College,MN,NCAA Division III with football,,1,NCAA,1285,1712,2997,35126,14165,
2013,164173,Stevenson University,MD,NCAA Division III with football,,1,NCAA,1100,2022,3122,63529,47573,
2013,216278,Susquehanna University,PA,NCAA Division III with football,,1,NCAA,946,1158,2104,36017,17008,
2013,228981,Texas Lutheran University,TX,NCAA Division III with football,,1,NCAA,635,647,1282,16623,289,
2013,174899,The College of Saint Scholastica,MN,NCAA Division III with football,,1,NCAA,695,1574,2269,48603,29086,
2013,206589,The College of Wooster,OH,NCAA Division III with football,,1,NCAA,912,1104,2016,30279,22617,
2013,216357,Thiel College,PA,NCAA Division III with football,,1,NCAA,479,387,866,0,0,
2013,157809,Thomas More College,KY,NCAA Division III with football,,1,NCAA,605,667,1272,20492,4670,
2013,152567,Trine University,IN,NCAA Division III with football,,1,NCAA,1215,463,1678,37522,14662,
2013,130590,Trinity College,CT,NCAA Division III with football,,1,NCAA,1124,1013,2137,26430,17620,
2013,229267,Trinity University,TX,NCAA Division III with football,,1,NCAA,1041,1146,2187,0,0,
2013,168148,Tufts University,MA,NCAA Division III with football,,1,NCAA,2595,2601,5196,24166,16594,0
2013,196866,Union College,NY,NCAA Division III with football,,1,NCAA,1181,1019,2200,78637,43637,
2013,144050,University of Chicago,IL,NCAA Division III with football,,1,NCAA,3049,2772,5821,59695,33782,
2013,153278,University of Dubuque,IA,NCAA Division III with football,,1,NCAA,991,634,1625,48977,20484,
2013,117140,University of La Verne,CA,NCAA Division III with football,,1,NCAA,1586,2161,3747,3137,1264,
2013,226471,University of Mary Hardin-Baylor,TX,NCAA Division III with football,,1,NCAA,1086,1844,2930,57117,14534,
2013,204185,University of Mount Union,OH,NCAA Division III with football,,1,NCAA,1025,1019,2044,40592,27888,
2013,174491,University of Northwestern-St Paul,MN,NCAA Division III with football,,1,NCAA,713,971,1684,0,0,
2013,236328,University of Puget Sound,WA,NCAA Division III with football,,1,NCAA,1011,1448,2459,50058,17967,
2013,121691,University of Redlands,CA,NCAA Division III with football,,1,NCAA,1133,1565,2698,72115,16592,
2013,195030,University of Rochester,NY,NCAA Division III with football,,1,NCAA,3065,2948,6013,98562,44672,
2013,174914,University of St Thomas,MN,NCAA Division III with football,,1,NCAA,3198,2646,5844,49341,23305,
2013,216524,Ursinus College,PA,NCAA Division III with football,,1,NCAA,772,855,1627,6261,6314,
2013,197045,Utica College,NY,NCAA Division III with football,,1,NCAA,1030,1375,2405,106401,61614,
2013,154527,Wartburg College,IA,NCAA Division III with football,,1,NCAA,696,777,1473,80661,55016,
